customer_id,signup_date,last_login_date,tenure_months,contract,plan,region,monthly_charges,support_tickets,churn,data_source,account_note
CUST-003333,2021-05-28,2026-04-28,61,Month-to-month,Standard,North,55.02,2,Yes,billing_system_v2,note-3114
CUST-003491,2022-09-20,2026-03-19,45,Two year,Basic,South,89.1,1,Yes,billing_system_v2,note-757
CUST-002175,2021-12-24,2026-04-20,54,Month-to-month,Basic,North,68.95,2,Yes,billing_system_v2,note-4905
CUST-001772,2024-04-12,2026-05-30,26,Month-to-month,Basic,West,112.98,0,No,billing_system_v2,note-4370
CUST-002187,2024-12-08,2026-05-29,18,Month-to-month,Premium,West,40.56,3,Yes,billing_system_v2,note-2351
CUST-001451,2026-04-02,2026-05-02,2,Month-to-month,Standard,West,114.77,1,Yes,billing_system_v2,note-2726
CUST-000349,2025-07-06,2026-04-20,11,One year,Standard,South,86.89,2,Yes,billing_system_v2,note-4842
CUST-004113,2020-08-31,2026-05-23,70,Month-to-month,Standard,North,65.86,2,No,billing_system_v2,note-777
CUST-004169,2022-06-22,2026-04-23,48,Two year,Basic,South,84.57,2,No,billing_system_v2,note-1277
CUST-001743,2026-05-02,2026-05-26,1,One year,Basic,Central,123.04,1,Yes,billing_system_v2,note-4004
CUST-003539,2021-07-27,2026-05-01,59,One year,Standard,South,84.21,4,No,billing_system_v2,note-3093
CUST-003541,2023-01-18,2026-05-21,41,One year,Basic,South,57.96,0,No,billing_system_v2,note-4366
CUST-000293,2024-07-11,2026-05-30,23,One year,Basic,South,104.8,0,No,billing_system_v2,note-3538
CUST-004013,2023-07-17,2026-05-02,35,One year,Premium,West,92.6,0,No,billing_system_v2,note-303
CUST-003940,2023-03-19,2026-05-16,39,Month-to-month,Standard,East,107.14,1,Yes,billing_system_v2,note-2271
CUST-003473,2021-03-29,2026-04-14,63,Month-to-month,Standard,West,62.65,3,Yes,billing_system_v2,note-422
CUST-003794,2021-02-27,2026-05-12,64,One year,Standard,Central,98.4,1,No,billing_system_v2,note-1941
CUST-002947,2023-07-17,2026-05-24,35,Month-to-month,Premium,West,49.29,1,No,billing_system_v2,note-2934
CUST-000678,2023-05-18,2026-05-28,37,Two year,Standard,North,76.07,3,No,billing_system_v2,note-1751
CUST-001754,2022-09-20,2026-06-01,45,Month-to-month,Premium,South,49.77,0,No,billing_system_v2,note-1943
CUST-001773,2024-02-12,2026-05-21,28,One year,Premium,West,60.34,5,Yes,billing_system_v2,note-4310
CUST-001839,2023-03-19,2026-05-23,39,Month-to-month,Premium,West,112.31,2,Yes,billing_system_v2,note-751
CUST-003979,2025-08-05,2026-05-29,10,Month-to-month,Standard,East,107.15,0,Yes,billing_system_v2,note-4061
CUST-003411,2020-08-01,2026-05-05,71,Month-to-month,Premium,West,69.47,5,No,billing_system_v2,note-3182
CUST-001075,2025-07-06,2026-04-24,11,One year,Standard,East,71.01,1,Yes,billing_system_v2,note-3494
CUST-001474,2020-08-31,2026-05-31,70,One year,Basic,North,78.08,3,No,billing_system_v2,note-177
CUST-001281,2022-01-23,2026-05-10,53,Month-to-month,Basic,Central,85.81,2,No,billing_system_v2,note-1571
CUST-003048,2025-06-06,2026-05-25,12,One year,Standard,South,89.59,0,No,billing_system_v2,note-4757
CUST-004350,2022-11-19,2026-05-16,43,Two year,Basic,Central,61.29,3,No,billing_system_v2,note-3956
CUST-004980,2021-02-27,2026-04-21,64,Month-to-month,Premium,East,82.31,2,No,billing_system_v2,note-633
CUST-004565,2024-06-11,2026-04-15,24,Month-to-month,Standard,West,54.83,4,Yes,billing_system_v2,note-2153
CUST-003376,2023-06-17,2026-05-30,36,Month-to-month,Standard,Central,73.66,2,No,billing_system_v2,note-3000
CUST-002672,2021-05-28,2026-05-02,61,Two year,Basic,South,52.31,2,No,billing_system_v2,note-356
CUST-000318,2020-11-29,2026-05-08,67,Two year,Basic,West,56.45,2,No,billing_system_v2,note-3642
CUST-000387,2021-07-27,2026-04-26,59,Month-to-month,Standard,North,45.11,1,No,billing_system_v2,note-2130
CUST-000184,2023-07-17,2026-05-07,35,One year,,Central,72.25,1,Yes,billing_system_v2,note-874
CUST-000159,2021-10-25,2026-05-07,56,Month-to-month,Basic,North,47.56,2,No,billing_system_v2,note-2055
CUST-004825,2023-12-14,2026-05-26,30,One year,Standard,North,86.8,0,No,billing_system_v2,note-1994
CUST-000149,2026-02-01,2026-05-13,4,Month-to-month,Basic,Central,49.43,1,No,billing_system_v2,note-4938
CUST-002983,2021-07-27,2026-05-13,59,Two year,Premium,East,127.19,0,No,billing_system_v2,note-624
CUST-002375,2020-08-01,2026-05-30,71,Month-to-month,Basic,East,53.19,1,No,billing_system_v2,note-4580
CUST-000259,2022-12-19,2026-05-22,42,One year,Premium,West,65.59,2,No,billing_system_v2,note-117
CUST-002893,2021-01-28,2026-03-29,65,Month-to-month,Basic,East,98.29,0,No,billing_system_v2,note-1937
CUST-000954,2021-10-25,2026-05-27,56,Month-to-month,Basic,Central,79.97,0,No,billing_system_v2,note-1624
CUST-004676,2023-02-17,2026-05-24,40,Month-to-month,Premium,East,28.86,1,No,billing_system_v2,note-2093
CUST-004248,2021-01-28,2026-06-01,65,One year,Premium,North,57.55,2,No,billing_system_v2,note-3803
CUST-001303,2021-02-27,2026-05-28,64,One year,Standard,,102.48,0,No,billing_system_v2,note-4518
CUST-002017,2022-02-22,2026-05-06,52,Month-to-month,Premium,East,54.58,2,No,billing_system_v2,note-1954
CUST-001463,2026-03-03,2026-05-29,3,Two year,Premium,,32.58,2,No,billing_system_v2,note-96
CUST-003857,2026-05-02,2026-03-09,1,Two year,Standard,Central,43.01,2,Yes,billing_system_v2,note-2586
CUST-001184,2023-12-14,2026-04-06,30,Two year,Basic,South,88.17,0,No,billing_system_v2,note-496
CUST-004983,2024-02-12,2026-05-27,28,Month-to-month,Basic,East,96.21,1,No,billing_system_v2,note-4961
CUST-004846,2021-06-27,2026-04-13,60,Month-to-month,Basic,East,65.17,0,No,billing_system_v2,note-746
CUST-003984,2021-05-28,2026-05-11,61,Month-to-month,Standard,North,47.39,1,No,billing_system_v2,note-2491
CUST-000574,2026-06-01,2026-04-26,0,Month-to-month,Standard,Central,39.37,2,Yes,billing_system_v2,note-2948
CUST-000181,2025-08-05,2026-05-26,10,Two year,Standard,Central,106.66,0,No,billing_system_v2,note-1505
CUST-001736,2023-06-17,2026-05-26,36,Month-to-month,Premium,East,34.57,4,No,billing_system_v2,note-1294
CUST-003953,2023-09-15,2026-05-31,33,One year,Premium,South,88.04,3,No,billing_system_v2,note-399
CUST-003997,2021-06-27,2026-05-12,60,Month-to-month,Premium,West,67.73,1,No,billing_system_v2,note-3335
CUST-001131,2022-06-22,2026-05-10,48,Month-to-month,Basic,Central,74.65,3,Yes,billing_system_v2,note-1275
CUST-000121,2022-06-22,2026-05-08,48,Two year,Premium,South,80.99,3,Yes,billing_system_v2,note-4708
CUST-003122,2023-09-15,2026-04-18,33,Month-to-month,Standard,North,66.89,3,Yes,billing_system_v2,note-1835
CUST-000685,2021-09-25,2026-05-13,57,One year,Standard,West,53.26,0,No,billing_system_v2,note-2490
CUST-000927,2024-09-09,2026-05-05,21,Month-to-month,Premium,,55.4,3,Yes,billing_system_v2,note-1061
CUST-002847,2024-03-13,2026-05-28,27,Month-to-month,Standard,North,,2,No,billing_system_v2,note-3991
CUST-000224,2022-03-24,2026-05-29,51,One year,Standard,Central,87.28,2,No,billing_system_v2,note-319
CUST-004713,2023-07-17,2026-05-16,35,One year,Standard,North,38.72,1,No,billing_system_v2,note-4713
CUST-002009,2022-09-20,2026-05-29,45,Two year,Premium,South,131.73,0,No,billing_system_v2,note-2539
CUST-000225,2024-08-10,2026-03-30,22,One year,Basic,Central,105.9,2,Yes,billing_system_v2,note-2937
CUST-000762,2020-10-30,2026-05-31,68,Two year,Premium,West,95.52,2,No,billing_system_v2,note-3782
CUST-000872,2025-10-04,2026-05-14,8,Month-to-month,Standard,South,98.38,2,Yes,billing_system_v2,note-604
CUST-004465,2025-12-03,2026-05-29,6,Month-to-month,Premium,North,,2,Yes,billing_system_v2,note-1572
CUST-003492,2024-04-12,2026-05-03,26,Month-to-month,Premium,South,76.13,1,Yes,billing_system_v2,note-2149
CUST-000390,2022-01-23,2026-04-10,53,One year,,North,83.86,2,Yes,billing_system_v2,note-226
CUST-003711,2020-08-01,2026-05-29,71,Month-to-month,Basic,East,61.14,0,No,billing_system_v2,note-2530
CUST-000711,2023-05-18,2026-04-14,37,Month-to-month,Standard,East,63.41,3,Yes,billing_system_v2,note-2085
CUST-001290,2025-02-06,2026-05-11,16,Two year,Basic,North,57.8,1,Yes,billing_system_v2,note-3723
CUST-003843,2024-09-09,2026-05-13,21,Month-to-month,Standard,North,48.56,0,No,billing_system_v2,note-1046
CUST-003787,2026-05-02,2026-04-28,1,One year,Basic,South,115.21,1,Yes,billing_system_v2,note-2730
CUST-000210,2024-12-08,2026-05-21,18,One year,Premium,South,76.7,0,No,billing_system_v2,note-522
CUST-002912,2023-09-15,2026-04-26,33,Month-to-month,Standard,West,59.27,0,Yes,billing_system_v2,note-308
CUST-001063,2022-04-23,2026-03-27,50,Month-to-month,Standard,South,44.08,1,Yes,billing_system_v2,note-2049
CUST-003222,2021-11-24,2026-05-24,55,Month-to-month,Basic,North,53.83,1,No,billing_system_v2,note-483
CUST-000692,2020-11-29,2026-04-08,67,Two year,Standard,East,83.44,2,No,billing_system_v2,note-973
CUST-003874,2022-10-20,2026-05-22,44,One year,Premium,East,35.71,2,No,billing_system_v2,note-2911
CUST-003477,2023-04-18,2026-05-29,38,Two year,Basic,West,,0,No,billing_system_v2,note-4205
CUST-004578,2024-11-08,2026-05-31,19,Month-to-month,Basic,South,71.05,0,Yes,billing_system_v2,note-4384
CUST-000403,2020-09-30,2026-05-17,69,Month-to-month,Standard,Central,94.4,2,No,billing_system_v2,note-3779
CUST-004393,2026-02-01,2026-05-29,4,Two year,Standard,West,67.41,0,No,billing_system_v2,note-3017
CUST-002439,2026-02-01,2026-05-17,4,Two year,Basic,North,61.28,0,No,billing_system_v2,note-3615
CUST-004753,2021-04-28,2026-05-10,62,One year,Standard,Central,90.82,1,No,billing_system_v2,note-3595
CUST-004646,2022-01-23,2026-05-08,53,One year,Basic,East,90.8,1,No,billing_system_v2,note-599
CUST-000102,2021-09-25,2026-06-01,57,Month-to-month,Standard,Central,,1,No,billing_system_v2,note-4307
CUST-000569,2023-01-18,2026-02-16,41,Month-to-month,Premium,Central,55.83,0,No,billing_system_v2,note-1710
CUST-000717,2023-07-17,2026-05-24,35,One year,Standard,West,86.92,2,No,billing_system_v2,note-1886
CUST-000929,2023-01-18,2026-05-13,41,One year,Basic,West,54.79,2,No,billing_system_v2,note-2091
CUST-001476,2023-07-17,2026-05-03,35,One year,Premium,North,42.46,1,No,billing_system_v2,note-1035
CUST-002866,2024-08-10,2026-05-29,22,Two year,Basic,Central,82.3,0,No,billing_system_v2,note-993
CUST-003571,2021-06-27,2026-05-04,60,Month-to-month,Basic,South,32.22,2,No,billing_system_v2,note-1607
CUST-000962,2021-06-27,2026-05-19,60,One year,Basic,North,82.34,1,No,billing_system_v2,note-4646
CUST-000351,2026-03-03,2026-05-18,3,Month-to-month,Standard,East,,2,No,billing_system_v2,note-1101
CUST-002796,2021-04-28,2026-05-10,62,Month-to-month,,West,89.72,0,No,billing_system_v2,note-3317
CUST-003301,2024-11-08,2026-03-27,19,Month-to-month,Standard,West,32.47,1,Yes,billing_system_v2,note-4898
CUST-000644,2021-11-24,2026-05-30,55,Two year,Standard,West,100.95,0,No,billing_system_v2,note-2427
CUST-004859,2021-12-24,2026-05-23,54,Month-to-month,Standard,East,59.03,1,No,billing_system_v2,note-2735
CUST-001210,2022-10-20,2026-05-31,44,Two year,Premium,North,64.18,2,Yes,billing_system_v2,note-1672
CUST-000190,2022-05-23,2026-05-20,49,Month-to-month,Standard,West,61.77,1,No,billing_system_v2,note-376
CUST-000132,2025-12-03,2026-05-28,6,Month-to-month,Standard,East,101.66,2,Yes,billing_system_v2,note-883
CUST-003884,2025-07-06,2026-05-15,11,Two year,Basic,East,105.98,1,Yes,billing_system_v2,note-3777
CUST-004148,2021-04-28,2026-04-26,62,Month-to-month,Basic,West,54.73,1,No,billing_system_v2,note-373
CUST-004997,2021-07-27,2026-05-20,59,Month-to-month,Basic,North,42.16,2,No,billing_system_v2,note-915
CUST-004347,2025-08-05,2026-05-12,10,Month-to-month,Standard,Central,51.92,1,Yes,billing_system_v2,note-426
CUST-004982,2025-05-07,2026-04-08,13,Month-to-month,Standard,Central,65.84,0,Yes,billing_system_v2,note-4462
CUST-001041,2021-05-28,2026-05-16,61,Two year,Basic,East,76.64,1,No,billing_system_v2,note-307
CUST-003511,2023-01-18,2026-05-16,41,Month-to-month,Basic,South,89.51,3,Yes,billing_system_v2,note-129
CUST-001529,2020-12-29,2026-05-25,66,Month-to-month,Standard,North,77.4,0,No,billing_system_v2,note-1574
CUST-004271,2023-04-18,2026-04-13,38,Two year,Premium,Central,76.24,4,Yes,billing_system_v2,note-3502
CUST-004150,2024-07-11,2026-05-27,23,Month-to-month,Standard,South,64.12,1,Yes,billing_system_v2,note-2493
CUST-000080,2020-11-29,2026-03-20,67,Month-to-month,Basic,South,68.25,1,Yes,billing_system_v2,note-4018
CUST-002908,2025-09-04,2026-04-28,9,Month-to-month,Standard,South,69.88,0,Yes,billing_system_v2,note-4991
CUST-002590,2026-01-02,2026-03-21,5,Month-to-month,Standard,North,87.83,0,Yes,billing_system_v2,note-4115
CUST-004909,2022-10-20,2026-04-26,44,Two year,Standard,North,44.14,0,No,billing_system_v2,note-903
CUST-004447,2025-05-07,2026-05-19,13,Two year,Basic,Central,93.53,1,No,billing_system_v2,note-1461
CUST-004606,2025-01-07,2026-04-28,17,Two year,Basic,North,83.06,0,No,billing_system_v2,note-3878
CUST-004526,2026-05-02,2026-05-22,1,One year,Premium,East,40.78,0,Yes,billing_system_v2,note-1409
CUST-002049,2022-07-22,2026-04-23,47,Month-to-month,Standard,South,35.67,3,Yes,billing_system_v2,note-3560
CUST-002865,2026-04-02,2026-05-29,2,Month-to-month,Basic,South,44.16,0,Yes,billing_system_v2,note-3428
CUST-000171,2025-12-03,2026-04-27,6,Month-to-month,Standard,South,93.26,5,Yes,billing_system_v2,note-1917
CUST-003107,2024-04-12,2026-02-26,26,Two year,Premium,West,54.18,2,Yes,billing_system_v2,note-2536
CUST-001240,2023-06-17,2026-05-27,36,One year,Standard,North,39.68,2,No,billing_system_v2,note-2281
CUST-003659,2023-07-17,2026-05-27,35,Month-to-month,Standard,East,74.37,1,Yes,billing_system_v2,note-692
CUST-000689,2021-10-25,2026-05-18,56,Month-to-month,Basic,North,41.88,2,No,billing_system_v2,note-1626
CUST-002739,2024-06-11,2026-05-28,24,Two year,Premium,Central,75.72,1,No,billing_system_v2,note-1521
CUST-004575,2021-11-24,2026-05-23,55,One year,Standard,South,100.37,1,No,billing_system_v2,note-2827
CUST-003572,2022-05-23,2026-05-27,49,One year,Premium,East,96.61,2,No,billing_system_v2,note-1765
CUST-002347,2021-12-24,2026-05-20,54,Month-to-month,Basic,Central,67.59,0,No,billing_system_v2,note-4797
CUST-000859,2021-09-25,2026-05-19,57,One year,Premium,South,82.9,2,Yes,billing_system_v2,note-1571
CUST-001370,2021-03-29,2026-05-31,63,One year,Standard,South,68.43,2,No,billing_system_v2,note-979
CUST-001673,2021-12-24,2026-05-09,54,Two year,Standard,South,51.66,1,No,billing_system_v2,note-3275
CUST-004129,2023-12-14,2026-05-05,30,Month-to-month,Premium,North,68.1,1,Yes,billing_system_v2,note-378
CUST-000424,2023-12-14,2026-05-24,30,One year,Standard,North,23.91,0,No,billing_system_v2,note-474
CUST-003068,2025-08-05,2026-05-06,10,Month-to-month,Standard,Central,59.82,5,Yes,billing_system_v2,note-558
CUST-004867,2024-07-11,2026-06-01,23,Month-to-month,Premium,South,74.42,1,No,billing_system_v2,note-3675
CUST-001250,2025-01-07,2026-04-18,17,Two year,Standard,South,,1,Yes,billing_system_v2,note-335
CUST-002778,2024-03-13,2026-05-28,27,Month-to-month,Premium,South,95.27,1,No,billing_system_v2,note-141
CUST-004002,2026-04-02,2026-04-22,2,Month-to-month,Basic,Central,58.66,4,Yes,billing_system_v2,note-2207
CUST-000243,2022-08-21,2026-03-03,46,One year,Premium,West,22.26,0,No,billing_system_v2,note-1862
CUST-000637,2024-09-09,2026-05-27,21,One year,Standard,South,56.94,1,No,billing_system_v2,note-3916
CUST-004114,2024-10-09,2026-04-23,20,Month-to-month,Basic,North,69.81,2,Yes,billing_system_v2,note-3297
CUST-000543,2025-06-06,2026-05-21,12,One year,Standard,Central,104.59,1,Yes,billing_system_v2,note-3377
CUST-001327,2025-12-03,2026-05-30,6,Month-to-month,Basic,West,83.65,3,Yes,billing_system_v2,note-1182
CUST-001444,2025-08-05,2026-05-12,10,Month-to-month,Basic,East,39.61,4,Yes,billing_system_v2,note-2977
CUST-001351,2024-02-12,2026-04-21,28,Month-to-month,,East,43.61,2,Yes,billing_system_v2,note-3513
CUST-002010,2023-07-17,2026-05-12,35,Month-to-month,Premium,North,54.45,1,No,billing_system_v2,note-1303
CUST-000795,2024-09-09,2026-05-13,21,Month-to-month,Standard,East,48.68,0,Yes,billing_system_v2,note-1003
CUST-004831,2025-11-03,2026-04-24,7,Two year,Basic,North,63.67,1,Yes,billing_system_v2,note-2892
CUST-000664,2022-11-19,2026-05-25,43,Two year,Basic,North,75.88,0,No,billing_system_v2,note-2155
CUST-003470,2025-02-06,2026-05-11,16,One year,Basic,South,,0,No,billing_system_v2,note-3649
CUST-004462,2022-12-19,2026-04-23,42,Month-to-month,Basic,South,71.32,2,No,billing_system_v2,note-2658
CUST-003044,2025-05-07,2026-05-11,13,One year,Standard,East,63.64,0,No,billing_system_v2,note-1323
CUST-004679,2026-02-01,2026-04-19,4,Two year,Basic,South,82.91,1,Yes,billing_system_v2,note-865
CUST-000232,2026-05-02,2026-05-22,1,One year,Basic,,25.66,1,No,billing_system_v2,note-4473
CUST-002233,2025-09-04,2026-05-17,9,Two year,Basic,East,42.62,2,Yes,billing_system_v2,note-3813
CUST-002710,2026-02-01,2026-05-04,4,Month-to-month,Standard,South,53.82,3,Yes,billing_system_v2,note-3917
CUST-003570,2021-09-25,2026-05-17,57,One year,Standard,North,95.65,1,No,billing_system_v2,note-2983
CUST-002598,2020-09-30,2026-05-12,69,Month-to-month,Basic,West,16.82,1,No,billing_system_v2,note-2410
CUST-004402,2024-02-12,2026-05-13,28,Month-to-month,Basic,North,15.0,1,No,billing_system_v2,note-3818
CUST-000983,2022-08-21,2026-05-28,46,Month-to-month,Premium,North,89.81,0,No,billing_system_v2,note-1931
CUST-003265,2022-08-21,2026-05-17,46,Two year,Standard,South,15.0,2,No,billing_system_v2,note-4813
CUST-002315,2026-06-01,2026-05-13,0,Two year,Basic,Central,141.44,0,No,billing_system_v2,note-1889
CUST-004038,2024-08-10,2026-04-18,22,Month-to-month,Premium,East,86.55,1,Yes,billing_system_v2,note-3665
CUST-004688,2026-06-01,2026-03-12,0,Two year,Basic,North,61.21,1,Yes,billing_system_v2,note-3945
CUST-003117,2022-08-21,2026-02-11,46,One year,Basic,North,36.9,2,Yes,billing_system_v2,note-3860
CUST-001798,2023-08-16,2026-04-20,34,Month-to-month,Basic,South,75.55,0,Yes,billing_system_v2,note-1477
CUST-004651,2020-08-31,2026-05-31,70,Month-to-month,Premium,West,68.87,2,No,billing_system_v2,note-2907
CUST-003805,2021-05-28,2026-04-26,61,Month-to-month,Premium,North,87.96,1,Yes,billing_system_v2,note-3340
CUST-003013,2022-01-23,2026-05-21,53,Month-to-month,Standard,South,92.48,2,No,billing_system_v2,note-745
CUST-000278,2026-02-01,2026-05-30,4,One year,Premium,East,,1,No,billing_system_v2,note-3986
CUST-003274,2025-01-07,2026-04-19,17,Month-to-month,Premium,North,73.81,2,Yes,billing_system_v2,note-801
CUST-004888,2024-06-11,2026-04-22,24,Month-to-month,Premium,East,66.08,0,Yes,billing_system_v2,note-2203
CUST-000857,2026-02-01,2026-05-23,4,One year,Standard,West,,1,No,billing_system_v2,note-3173
CUST-004279,2021-06-27,2026-05-19,60,Two year,Standard,West,15.0,1,No,billing_system_v2,note-524
CUST-000217,2025-12-03,2026-05-10,6,Month-to-month,Standard,South,34.28,0,Yes,billing_system_v2,note-2577
CUST-004224,2021-10-25,2026-05-25,56,One year,Premium,East,65.7,3,No,billing_system_v2,note-1127
CUST-004737,2024-04-12,2026-05-31,26,Two year,Basic,South,76.31,1,No,billing_system_v2,note-1279
CUST-004563,2025-05-07,2026-04-28,13,Month-to-month,Basic,Central,65.61,1,Yes,billing_system_v2,note-2427
CUST-002396,2020-10-30,2026-04-19,68,Month-to-month,Basic,Central,31.6,3,No,billing_system_v2,note-4310
CUST-000584,2024-01-13,2026-04-30,29,Two year,Standard,Central,67.5,1,Yes,billing_system_v2,note-1745
CUST-000244,2022-09-20,2026-05-22,45,Month-to-month,Standard,East,38.01,3,Yes,billing_system_v2,note-4665
CUST-001394,2025-03-08,2026-04-13,15,Month-to-month,Basic,Central,35.43,1,No,billing_system_v2,note-2923
CUST-000985,2022-08-21,2026-05-17,46,Month-to-month,Basic,East,105.09,0,Yes,billing_system_v2,note-3509
CUST-000205,2024-11-08,2026-05-28,19,One year,Basic,Central,22.55,0,No,billing_system_v2,note-3117
CUST-001079,2021-06-27,2026-05-22,60,Month-to-month,Standard,West,109.21,1,No,billing_system_v2,note-1486
CUST-002457,2020-11-29,2026-05-30,67,Month-to-month,Premium,South,74.57,2,No,billing_system_v2,note-759
CUST-001458,2024-12-08,2026-05-23,18,One year,Standard,Central,29.54,1,Yes,billing_system_v2,note-2712
CUST-002857,2021-10-25,2026-05-24,56,One year,Standard,East,99.79,5,Yes,billing_system_v2,note-2067
CUST-002689,2020-08-31,2026-05-19,70,Month-to-month,Standard,South,61.92,0,No,billing_system_v2,note-414
CUST-003397,2020-09-30,2026-05-26,69,Month-to-month,Basic,Central,81.99,0,No,billing_system_v2,note-1448
CUST-003067,2022-04-23,2026-05-14,50,Month-to-month,Standard,South,54.5,4,Yes,billing_system_v2,note-4233
CUST-001215,2025-10-04,2026-05-31,8,Month-to-month,Standard,South,80.06,3,Yes,billing_system_v2,note-1372
CUST-002167,2021-06-27,2026-05-21,60,One year,Premium,North,53.35,3,No,billing_system_v2,note-1808
CUST-004546,2022-12-19,2026-04-25,42,One year,Standard,North,63.07,0,No,billing_system_v2,note-2254
CUST-000148,2021-07-27,2026-05-18,59,Month-to-month,Basic,Central,29.8,1,No,billing_system_v2,note-4995
CUST-000696,2022-03-24,2026-06-01,51,One year,Basic,East,64.31,2,No,billing_system_v2,note-218
CUST-000563,2025-05-07,2026-05-30,13,One year,Basic,North,88.49,2,Yes,billing_system_v2,note-1701
CUST-003230,2021-06-27,2026-04-25,60,Month-to-month,Standard,East,28.85,2,No,billing_system_v2,note-2795
CUST-001714,2022-08-21,2026-05-11,46,Two year,Basic,North,36.71,2,No,billing_system_v2,note-4909
CUST-004332,2021-05-28,2026-05-29,61,One year,Basic,,39.14,1,No,billing_system_v2,note-295
CUST-000110,2024-11-08,2026-05-16,19,Two year,Standard,East,17.52,3,No,billing_system_v2,note-4601
CUST-000429,2022-03-24,2026-04-13,51,One year,Basic,East,15.0,1,No,billing_system_v2,note-3530
CUST-000622,2025-07-06,2026-05-17,11,Month-to-month,Standard,North,121.92,1,No,billing_system_v2,note-1226
CUST-001340,2023-04-18,2026-05-23,38,One year,Standard,West,61.77,1,No,billing_system_v2,note-1806
CUST-004650,2024-02-12,2026-05-14,28,Month-to-month,Premium,North,,0,No,billing_system_v2,note-1830
CUST-001752,2022-09-20,2026-05-30,45,Two year,Premium,North,18.98,1,No,billing_system_v2,note-4960
CUST-000235,2022-03-24,2026-05-07,51,One year,Standard,West,64.46,1,No,billing_system_v2,note-332
CUST-001764,2023-01-18,2026-06-01,41,Month-to-month,Premium,West,70.85,1,No,billing_system_v2,note-4092
CUST-004661,2023-01-18,2026-05-31,41,Month-to-month,Standard,Central,,0,No,billing_system_v2,note-4233
CUST-000958,2020-09-30,2026-05-29,69,One year,Standard,East,32.11,2,No,billing_system_v2,note-4249
CUST-004568,2024-08-10,2026-05-22,22,One year,Basic,South,73.8,2,No,billing_system_v2,note-21
CUST-003218,2020-08-31,2026-03-13,70,Two year,Basic,East,95.05,2,Yes,billing_system_v2,note-1857
CUST-003823,2025-06-06,2026-03-27,12,Two year,Standard,West,64.93,1,Yes,billing_system_v2,note-1211
CUST-004743,2024-07-11,2026-05-17,23,Month-to-month,Premium,,55.69,3,Yes,billing_system_v2,note-3210
CUST-000038,2024-11-08,2026-04-28,19,Month-to-month,Basic,Central,67.49,0,No,billing_system_v2,note-277
CUST-004166,2023-09-15,2026-05-20,33,Two year,Standard,West,68.47,2,No,billing_system_v2,note-4163
CUST-002567,2022-09-20,2026-05-08,45,Two year,Basic,South,111.86,2,No,billing_system_v2,note-2239
CUST-004399,2022-07-22,2026-05-27,47,One year,Premium,South,85.81,1,No,billing_system_v2,note-199
CUST-000904,2023-09-15,2026-04-13,33,Month-to-month,Standard,South,71.62,1,No,billing_system_v2,note-3377
CUST-000558,2021-09-25,2026-05-11,57,Month-to-month,Standard,West,63.37,2,Yes,billing_system_v2,note-1594
CUST-004596,2021-02-27,2026-05-27,64,One year,Standard,Central,16.19,0,No,billing_system_v2,note-1352
CUST-003403,2020-08-31,2026-05-27,70,Two year,Basic,North,69.08,3,No,billing_system_v2,note-944
CUST-003147,2021-06-27,2026-05-12,60,Two year,Basic,East,79.83,2,No,billing_system_v2,note-4836
CUST-002989,2023-12-14,2026-05-29,30,Month-to-month,Premium,East,53.13,0,No,billing_system_v2,note-4894
CUST-003931,2026-01-02,2026-05-28,5,One year,Standard,East,87.12,0,No,billing_system_v2,note-345
CUST-001230,2021-07-27,2026-05-30,59,Month-to-month,Basic,North,43.82,0,No,billing_system_v2,note-2063
CUST-004493,2024-12-08,2026-05-21,18,Month-to-month,Basic,South,67.73,3,Yes,billing_system_v2,note-1249
CUST-003234,2023-01-18,2026-05-17,41,One year,Standard,West,56.71,2,No,billing_system_v2,note-4527
CUST-002481,2021-05-28,2026-05-23,61,Month-to-month,,West,,0,No,billing_system_v2,note-1814
CUST-000247,2024-01-13,2026-05-27,29,One year,Basic,Central,60.86,4,No,billing_system_v2,note-4671
CUST-001918,2023-10-15,2026-03-25,32,Two year,Premium,North,15.34,2,Yes,billing_system_v2,note-55
CUST-002931,2022-06-22,2026-05-26,48,Month-to-month,Standard,North,62.08,2,Yes,billing_system_v2,note-2261
CUST-003105,2024-09-09,2026-05-22,21,One year,Standard,South,66.05,0,Yes,billing_system_v2,note-4738
CUST-004414,2023-07-17,2026-05-13,35,Month-to-month,Standard,,69.73,1,No,billing_system_v2,note-4221
CUST-002792,2022-03-24,2026-05-24,51,Month-to-month,Basic,Central,51.59,0,No,billing_system_v2,note-2937
CUST-001354,2025-03-08,2026-06-01,15,Month-to-month,Standard,East,62.02,4,Yes,billing_system_v2,note-2592
CUST-002218,2024-10-09,2026-03-19,20,One year,Premium,East,133.02,1,Yes,billing_system_v2,note-1393
CUST-002428,2021-12-24,2026-04-20,54,Month-to-month,Standard,East,43.97,2,Yes,billing_system_v2,note-2975
CUST-000540,2022-03-24,2026-05-11,51,Month-to-month,Premium,East,75.26,1,No,billing_system_v2,note-1860
CUST-002075,2024-01-13,2026-04-08,29,Month-to-month,Basic,West,77.96,1,Yes,billing_system_v2,note-4495
CUST-001907,2025-07-06,2026-05-29,11,Month-to-month,Standard,South,33.39,2,Yes,billing_system_v2,note-4103
CUST-004424,2024-08-10,2026-05-07,22,Month-to-month,Basic,Central,67.39,1,Yes,billing_system_v2,note-2235
